Station_ID,Station_Name,Station_Category,lat0,lon0,fE,fN,k0,h0,H0,Undulation,ppm_Max,ppm_Range,ppm_avg,ppm_StdDev
VA_0286,Bad Hoenningen,4,50.5152,7.3118,5000,10000,1.0000100,63.8,63.8,47.7,,,,
VA_0287,Bad Karlshafen,7,51.6473,9.4471,5000,10000,1.0000165,105.4,105.1,45.7,,,,
VA_0288,Bad Kissingen,5,50.1932,10.0812,5000,10000,1.0000338,215.7,217.1,47.5,,,,
VA_0289,Bad Kleinen,4,53.7686,11.4685,5000,10000,1.0000084,53.4,53.4,39.5,,,,
VA_0290,Bad Kohlgrub,6,47.6689,11.0593,5000,10000,1.0001272,811.6,817.9,47.5,,,,
VA_0291,Bad Kohlgrub Kurhaus,7,47.6709,11.0403,5000,10000,1.0001339,854.4,860.6,47.5,,,,
VA_0292,Bad Koenig,6,49.7401,9.0030,5000,10000,1.0000283,180.3,181.9,48.1,,,,
VA_0294,Bad Koesen,5,51.1323,11.7195,5000,10000,1.0000180,115.0,116.2,45.4,,,,
VA_0295,Bad Koestritz,6,50.9332,12.0295,5000,10000,1.0000283,180.5,182.0,45.5,,,,
VA_0296,Bad Kreuznach,3,49.8431,7.8669,5000,10000,1.0000168,107.2,108.0,48.5,-1.0,1.8,0.0,0.2
VA_0297,Bad Krozingen,4,47.9209,7.6988,5000,10000,1.0000356,227.1,230.8,49.3,,,,
VA_0298,Bad Langensalza,4,51.1033,10.6423,5000,10000,1.0000320,204.3,205.2,46.0,,,,
VA_0299,Bad Lauchstaedt,-1,51.3903,11.8735,5000,10000,1.0000188,119.8,120.9,44.9,,,,
VA_0300,Bad Lauchstaedt West,-1,51.3953,11.8465,5000,10000,1.0000205,131.0,132.0,45.0,,,,
VA_0301,Bad Lausick,5,51.1453,12.6506,5000,10000,1.0000262,167.3,169.4,44.3,,,,
VA_0303,Bad Liebenwerda,7,51.5193,13.4047,5000,10000,1.0000134,85.5,88.0,42.7,,,,
VA_0304,Bad Liebenzell,6,48.7740,8.7350,5000,10000,1.0000495,315.8,318.6,48.8,,,,
VA_0305,Bad Mergentheim,-4,49.4951,9.7731,5000,10000,1.0000318,203.0,205.0,48.4,,,,
VA_0306,Bad Muender (Deister),5,52.1794,9.4691,5000,10000,1.0000176,112.2,112.3,43.9,,,,
VA_0307,Bad Muenster am Stein,4,49.8141,7.8479,5000,10000,1.0000183,117.0,117.8,48.5,,,,
VA_0308,Bad Muenstereifel,6,50.5602,6.7647,5000,10000,1.0000429,274.0,273.7,47.6,,,,
VA_0310,Bad Nauheim,4,50.3692,8.7500,5000,10000,1.0000251,160.0,160.3,47.9,,,,
VA_0311,Bad Nenndorf,5,52.3454,9.3801,5000,10000,1.0000095,60.5,60.9,43.2,,,,
VA_0312,Bad Neuenahr,5,50.5492,7.1448,5000,10000,1.0000146,93.2,93.1,47.6,,,,
VA_0313,Bad Neustadt (Saale),5,50.3292,10.2272,5000,10000,1.0000362,231.0,232.4,47.3,,,,
VA_0314,Bad Niedernau,6,48.4620,8.8980,5000,10000,1.0000550,350.8,354.3,48.8,,,,
VA_0315,Bad Oeynhausen,3,52.2064,8.7980,5000,10000,1.0000094,60.1,59.9,44.0,2.5,3.6,0.3,1.0
VA_0316,Bad Oeynhausen Sued,6,52.1984,8.8030,5000,10000,1.0000120,76.3,76.0,44.1,,,,
VA_0317,Bad Oldesloe,2,53.8066,10.3843,5000,10000,1.0000027,17.6,17.4,39.6,-1.4,2.7,-0.1,0.5
VA_0318,Bad Peterstal,6,48.4300,8.2029,5000,10000,1.0000622,397.1,399.8,49.4,,,,
VA_0319,Bad Pyrmont,5,51.9754,9.2741,5000,10000,1.0000168,107.1,106.8,44.8,,,,
VA_0320,Bad Rappenau,5,49.2391,9.1030,5000,10000,1.0000357,228.0,230.3,48.5,,,,
VA_0321,Bad Reichenhall,5,47.7319,12.8836,5000,10000,1.0000719,458.9,466.1,46.1,,,,
VA_0322,Bad Reichenhall-Kirchberg,6,47.7199,12.8756,5000,10000,1.0000733,467.7,474.9,46.2,,,,
VA_0323,Bad Rotenfels (Baden),-1,48.8170,8.3039,5000,10000,1.0000209,133.1,136.0,48.5,,,,
VA_0324,Bad Saarow,7,52.2944,14.0668,5000,10000,1.0000066,42.0,45.8,39.3,,,,
VA_0326,Bad Sachsa,6,51.5833,10.5743,5000,10000,1.0000459,292.8,292.7,45.7,,,,
VA_0327,Bad Saeckingen,5,47.5569,7.9499,5000,10000,1.0000451,287.6,292.2,49.0,,,,
VA_0328,Bad Salzdetfurth,7,52.0644,10.0072,5000,10000,1.0000163,104.3,104.9,43.8,,,,
VA_0329,Bad Salzhausen,6,50.4202,8.9810,5000,10000,1.0000286,182.2,182.5,47.9,,,,
VA_0330,Boppard-Bad Salzig,5,50.2062,7.6358,5000,10000,1.0000116,74.2,74.3,48.3,,,,
VA_0331,Bad Salzschlirf,6,50.6282,9.4951,5000,10000,1.0000399,254.4,254.4,47.8,,,,
VA_0332,Bad Salzuflen,6,52.0834,8.7410,5000,10000,1.0000116,74.0,73.8,44.4,,,,
VA_0333,Bad Salzungen,6,50.8162,10.2302,5000,10000,1.0000375,239.5,240.1,46.9,,,,
VA_0334,Bad Sassendorf,6,51.5883,8.1629,5000,10000,1.0000159,101.4,100.8,45.9,,,,
VA_0335,Bad Schandau,3,50.9202,14.1398,5000,10000,1.0000194,123.6,126.8,43.2,-17.3,18.9,-4.3,6.4
VA_0336,Bad Schandau Ost,-1,50.9112,14.1768,5000,10000,1.0000192,122.6,125.9,43.2,,,,
VA_0337,Bad Schmiedeberg,-3,51.6903,12.7456,5000,10000,1.0000144,92.2,94.5,42.7,,,,
VA_0338,Bad Schmiedeberg Nord,-3,51.7023,12.7646,5000,10000,1.0000138,87.9,90.2,42.7,,,,
VA_0339,Bad Schmiedeberg Sued,-3,51.6713,12.7276,5000,10000,1.0000179,114.2,116.5,42.8,,,,
VA_0340,Bad Schoenborn Sued,4,49.2011,8.6430,5000,10000,1.0000167,106.8,109.5,48.0,,,,
VA_0341,Bad Schoenborn Kronau,6,49.2201,8.6480,5000,10000,1.0000166,105.6,108.4,48.0,,,,
VA_0342,Bad Schussenried,5,47.9949,9.6691,5000,10000,1.0000864,551.5,557.5,47.1,,,,
VA_0343,Bad Schwartau,5,53.9176,10.7043,5000,10000,1.0000011,6.9,6.6,39.5,,,,
VA_0344,Bad Sebastiansweiler-Belsen,7,48.3970,9.0310,5000,10000,1.0000741,472.7,476.3,48.8,,,,
VA_0345,Bad Segeberg,6,53.9356,10.3093,5000,10000,1.0000080,51.1,50.6,39.6,,,,
VA_0346,Bad Soden (Taunus),5,50.1442,8.5050,5000,10000,1.0000219,139.5,140.3,48.0,,,,
VA_0347,Bad Soden-Salmuenster,5,50.2822,9.3731,5000,10000,1.0000242,154.7,155.3,48.0,,,,
VA_0348,Bad Sooden-Allendorf,6,51.2693,9.9702,5000,10000,1.0000235,150.2,150.2,46.3,,,,
VA_0349,Bad St Peter Sued,7,54.3066,8.6490,5000,10000,1.0000007,4.4,2.6,39.6,,,,
VA_0350,Bad St Peter-Ording,6,54.3186,8.6160,5000,10000,1.0000009,5.6,3.7,39.5,,,,
VA_0351,Bad Steben,7,50.3662,11.6484,5000,10000,1.0000879,561.1,562.2,47.3,,,,
VA_0352,Bad Suderode,-1,51.7353,11.1274,5000,10000,1.0000293,186.8,187.4,44.6,,,,
VA_0353,Bad Sulza,6,51.0963,11.6364,5000,10000,1.0000205,130.9,132.1,45.5,,,,
VA_0354,Bad Sulza Nord,7,51.0983,11.6294,5000,10000,1.0000200,127.4,128.6,45.5,,,,
VA_0355,Bad Teinach-Neubulach,7,48.6790,8.7280,5000,10000,1.0000542,345.8,348.7,48.9,,,,
VA_0357,Bad Toelz,6,47.7619,11.5754,5000,10000,1.0001066,680.0,687.0,46.6,,,,
VA_0358,Bad Vilbel,3,50.1902,8.7400,5000,10000,1.0000174,111.2,112.0,47.9,-1.0,1.5,-0.1,0.4
VA_0359,Bad Vilbel Sued,5,50.1802,8.7340,5000,10000,1.0000166,105.7,106.5,47.9,,,,
VA_0360,Bad Waldsee,6,47.9259,9.7531,5000,10000,1.0000926,590.7,597.0,47.0,,,,
VA_0361,Bad Wildbad,-1,48.7570,8.5520,5000,10000,1.0000660,421.1,423.7,49.0,,,,
VA_0363,Bad Wilsnack,6,52.9615,11.9505,5000,10000,1.0000042,26.5,27.8,40.5,,,,
VA_0364,Bad Wimpfen,6,49.2311,9.1681,5000,10000,1.0000260,166.2,168.5,48.5,,,,
VA_0365,Bad Wimpfen-Hohenstadt,6,49.2441,9.1401,5000,10000,1.0000328,209.2,211.5,48.5,,,,
VA_0366,Bad Windsheim,6,49.5081,10.4142,5000,10000,1.0000492,313.8,316.4,47.8,,,,
VA_0367,Bad Woerishofen,6,48.0069,10.5992,5000,10000,1.0000968,617.6,624.1,46.7,,,,
VA_0368,Bad Zwischenahn,4,53.1845,8.0039,5000,10000,1.0000014,8.8,9.1,40.6,,,,
VA_0369,Baddeckenstedt,6,52.0904,10.2302,5000,10000,1.0000168,106.9,107.6,43.6,,,,
VA_0370,Baden (Kr Verden),5,53.0095,9.0821,5000,10000,1.0000045,28.5,29.5,40.7,,,,
VA_0371,Baden-Baden,3,48.7910,8.1919,5000,10000,1.0000192,122.6,125.7,48.3,-0.4,0.7,-0.0,0.1
VA_0373,Bagenz,6,51.6563,14.4289,5000,10000,1.0000138,88.3,91.7,41.1,,,,
VA_0374,Bahnsdorf,6,51.5833,14.1138,5000,10000,1.0000170,108.5,111.4,41.9,,,,
VA_0375,Bahrendorf,-1,51.9994,11.5664,5000,10000,1.0000133,84.6,85.6,43.4,,,,
VA_0376,Bahrenfeld,4,53.5615,9.9122,5000,10000,1.0000047,30.3,30.5,39.9,,,,
VA_0377,Baierbrunn,6,48.0199,11.4814,5000,10000,1.0000971,619.6,626.8,45.9,,,,
VA_0378,Baiersbronn,-1,48.5050,8.3729,5000,10000,1.0000853,544.0,546.5,49.5,,,,
VA_0379,Baiersdorf,5,49.6571,11.0383,5000,10000,1.0000418,266.4,269.8,46.7,,,,
VA_0380,Baitz,6,52.1654,12.6866,5000,10000,1.0000083,52.9,55.5,41.2,,,,
VA_0381,Balbersdorf,7,49.2910,12.6846,5000,10000,1.0000684,436.6,440.5,46.6,,,,
VA_0382,Baldham,5,48.0999,11.7884,5000,10000,1.0000846,539.8,547.4,45.4,,,,
VA_0383,Balduinstein,6,50.3482,7.9689,5000,10000,1.0000169,107.7,107.7,48.2,,,,
VA_0384,Balgstaedt,7,51.2093,11.7395,5000,10000,1.0000168,107.4,108.5,45.3,,,,
VA_0385,Balingen (Wuertt),4,48.2790,8.8510,5000,10000,1.0000806,514.3,517.7,49.1,,,,
VA_0386,Balingen Sued,6,48.2700,8.8470,5000,10000,1.0000820,523.3,526.8,49.1,,,,
VA_0387,Ballenstedt Ost,-1,51.7263,11.2534,5000,10000,1.0000317,202.3,203.0,44.5,,,,
VA_0388,Ballenstedt West,-1,51.7253,11.2274,5000,10000,1.0000357,228.2,228.8,44.6,,,,
VA_0390,Ballstaedt (Kr Gotha),7,51.0423,10.7093,5000,10000,1.0000429,273.7,274.6,46.0,,,,
VA_0391,Baltersweiler,6,49.4951,7.1678,5000,10000,1.0000483,308.4,309.6,48.6,,,,
VA_0392,Balve,6,51.3343,7.8639,5000,10000,1.0000394,251.6,250.4,47.0,,,,
VA_0393,Bamberg,2,49.9021,10.9003,5000,10000,1.0000371,236.9,239.7,46.7,-0.2,0.3,-0.0,0.1
VA_0394,Bammental,6,49.3611,8.7850,5000,10000,1.0000197,125.8,128.2,48.1,,,,
VA_0395,Bandau,-1,52.6714,11.1234,5000,10000,1.0000068,43.2,44.5,41.4,,,,
VA_0396,Dortmund-Somborn,6,51.4973,7.3508,5000,10000,1.0000131,83.7,83.2,45.8,,,,
VA_0397,Leipzig-Schoenefeld,-1,51.3543,12.4396,5000,10000,1.0000194,124.0,126.1,43.9,,,,
VA_0398,Banteln,6,52.0674,9.7512,5000,10000,1.0000143,91.4,91.8,44.0,,,,
VA_0400,Bantorf,5,52.3334,9.4191,5000,10000,1.0000124,79.0,79.4,43.2,,,,
VA_0401,Barby,-1,51.9714,11.8705,5000,10000,1.0000080,51.0,52.3,43.2,,,,
VA_0402,Bardowick,6,53.2915,10.3733,5000,10000,1.0000019,12.0,12.7,40.3,,,,
VA_0403,Baerenhecke-Johnsbach,7,50.8282,13.7738,5000,10000,1.0000599,382.2,385.3,43.7,,,,
VA_0405,Baerenklau,7,52.7054,13.1457,5000,10000,1.0000076,48.2,51.2,39.3,,,,
VA_0406,Baerenstein (b Glashuette/Sachs),6,50.8112,13.7968,5000,10000,1.0000647,412.6,415.7,43.7,,,,
VA_0408,Bargteheide,4,53.7296,10.2703,5000,10000,1.0000073,46.7,46.6,39.7,,,,
VA_0410,Barleben,6,52.2104,11.6225,5000,10000,1.0000069,44.3,45.4,42.8,,,,
VA_0411,Barleber See,6,52.2154,11.6425,5000,10000,1.0000068,43.4,44.6,42.7,,,,
VA_0412,Barmbek,4,53.5885,10.0452,5000,10000,1.0000016,10.5,10.7,39.9,,,,
VA_0413,Baernsdorf,-4,51.1682,13.7228,5000,10000,1.0000258,164.4,167.3,43.1,,,,
VA_0414,Barnstorf (Han),5,52.7095,8.5110,5000,10000,1.0000049,31.4,31.9,42.0,,,,
VA_0415,Barnten,6,52.1964,9.8162,5000,10000,1.0000104,66.3,66.9,43.4,,,,
VA_0416,Barrien,6,52.9485,8.8200,5000,10000,1.0000024,15.0,15.9,41.0,,,,
VA_0418,Barsinghausen,5,52.3064,9.4681,5000,10000,1.0000155,98.9,99.2,43.3,,,,
VA_0419,Barth,-4,54.3636,12.7277,5000,10000,1.0000003,2.0,2.2,37.3,,,,
VA_0420,Barthmuehle,6,50.5592,12.1655,5000,10000,1.0000483,308.4,310.0,46.3,,,,
VA_0421,Baruth (Mark),6,52.0593,13.5137,5000,10000,1.0000083,53.1,56.0,41.0,,,,
VA_0424,Basel Bad Bf,0,47.5679,7.6088,5000,10000,1.0000405,258.2,262.6,49.1,,,,
VA_0425,Bassum,4,52.8485,8.7410,5000,10000,1.0000071,45.2,46.0,41.3,,,,
VA_0426,Batzenhaeusle,6,48.0899,7.9419,5000,10000,1.0000392,249.8,252.9,49.6,,,,
VA_0427,Batzhausen,6,49.1920,11.5944,5000,10000,1.0000804,513.3,517.9,46.3,,,,
VA_0429,Baeumenheim,6,48.6810,10.8113,5000,10000,1.0000626,399.1,404.1,46.9,,,,
VA_0430,Baumschulenweg,4,52.4694,13.4918,5000,10000,1.0000049,31.2,34.7,39.3,,,,
VA_0431,Baunach,6,49.9901,10.8553,5000,10000,1.0000373,238.1,240.7,46.7,,,,
VA_0432,Bautzen,4,51.1742,14.4309,5000,10000,1.0000315,200.8,203.7,42.8,,,,
VA_0433,Bavendorf,7,53.1885,10.6313,5000,10000,1.0000094,60.3,61.1,40.4,,,,
VA_0434,Bayerbach,-4,48.4149,13.1356,5000,10000,1.0000535,341.4,348.5,44.9,,,,
VA_0435,Bayerisch Eisenstein,6,49.1220,13.2106,5000,10000,1.0001126,718.4,721.8,47.3,,,,
VA_0436,Bayerisch Gmain,6,47.7209,12.8966,5000,10000,1.0000836,533.5,540.6,46.2,,,,
VA_0437,Leverkusen Chempark,5,51.0123,6.9978,5000,10000,1.0000072,45.7,45.5,46.5,,,,
VA_0439,Bayreuth Hbf,3,49.9511,11.5814,5000,10000,1.0000531,339.0,341.7,46.6,-2.0,3.1,-0.1,0.7
VA_0440,Bayreuth-St Georgen,-1,49.9581,11.5984,5000,10000,1.0000558,355.8,358.5,46.7,,,,
VA_0441,Bayrischzell,6,47.6769,12.0124,5000,10000,1.0001253,799.1,805.8,46.9,,,,
VA_0442,Bebitz,7,51.7253,11.7655,5000,10000,1.0000100,63.8,64.8,44.1,,,,
VA_0443,Bebra,3,50.9713,9.7992,5000,10000,1.0000320,204.0,204.1,47.0,-1.8,3.3,-0.1,0.7
VA_0446,Beckingen (Saar),6,49.3881,6.6887,5000,10000,1.0000285,182.0,183.8,48.0,,,,
VA_0447,Bedburg (Erft),6,50.9883,6.5737,5000,10000,1.0000098,62.7,63.1,45.8,,,,
VA_0448,Bedburg-Hau,6,51.7593,6.1736,5000,10000,1.0000041,26.1,26.2,44.0,,,,
VA_0450,Beelen,6,51.9304,8.1169,5000,10000,1.0000097,62.2,62.0,44.5,,,,
VA_0451,Beelitz Stadt,6,52.2404,12.9687,5000,10000,1.0000062,39.5,42.3,40.8,,,,
VA_0452,Beelitz-Heilstaetten,6,52.2634,12.9277,5000,10000,1.0000094,60.1,62.9,40.7,,,,
VA_0453,Beenz,-1,53.2615,13.7378,5000,10000,1.0000087,55.6,58.6,37.5,,,,
VA_0454,Burhafe,7,53.6086,7.7119,5000,10000,1.0000003,1.8,1.6,39.9,,,,
VA_0456,Beeskow,6,52.1794,14.2529,5000,10000,1.0000064,40.9,44.7,39.5,,,,
VA_0458,Beetz-Sommerfeld,6,52.8054,13.0237,5000,10000,1.0000054,34.3,36.9,39.4,,,,
VA_0459,Beetzendorf (Sachs-Anh),-1,52.7024,11.0904,5000,10000,1.0000054,34.2,35.5,41.3,,,,
VA_0460,Behnsdorf,-1,52.3134,11.1484,5000,10000,1.0000212,135.4,135.9,43.1,,,,
VA_0461,Behrend,-1,52.8445,11.7395,5000,10000,1.0000033,20.9,22.5,40.6,,,,
VA_0463,Behringersdorf,6,49.4831,11.1994,5000,10000,1.0000494,315.2,319.0,46.5,,,,
VA_0464,Beienheim,6,50.3602,8.8220,5000,10000,1.0000225,143.6,144.1,47.9,,,,
VA_0465,Beiern-Langenleuba,-1,50.9512,12.6046,5000,10000,1.0000361,230.4,232.3,45.0,,,,
VA_0467,Beilrode,6,51.5723,13.0667,5000,10000,1.0000128,81.4,83.8,42.8,,,,
VA_0468,Beimerstetten,6,48.4820,9.9782,5000,10000,1.0000921,587.5,592.1,47.8,,,,
VA_0469,Malsfeld-Beisefoerth,6,51.0843,9.5541,5000,10000,1.0000280,178.6,178.4,46.9,,,,
VA_0470,Beldorf,7,54.1266,9.3571,5000,10000,1.0000062,39.8,38.6,39.6,,,,
VA_0472,Belgershain,6,51.2353,12.5446,5000,10000,1.0000237,151.3,153.3,44.1,,,,
VA_0473,Belleben,7,51.6753,11.6345,5000,10000,1.0000198,126.2,127.0,44.5,,,,
VA_0474,Bellenberg,6,48.2559,10.0912,5000,10000,1.0000781,498.0,503.7,47.1,,,,
VA_0475,Bellevue,4,52.5214,13.3497,5000,10000,1.0000048,30.4,33.7,39.4,,,,
VA_0476,Bellheim,6,49.1891,8.2959,5000,10000,1.0000175,111.7,114.8,47.6,,,,
VA_0478,Bad Belzig,5,52.1374,12.5966,5000,10000,1.0000153,97.5,100.0,41.4,,,,
VA_0479,Bempflingen,6,48.5730,9.2741,5000,10000,1.0000530,338.1,341.9,48.3,,,,
VA_0480,Benediktbeuern,6,47.7099,11.4044,5000,10000,1.0000960,612.3,619.1,46.9,,,,
VA_0481,Bengel,6,50.0112,7.0588,5000,10000,1.0000250,159.8,160.1,48.3,,,,
VA_0482,Bennemuehlen,5,52.5824,9.7282,5000,10000,1.0000061,39.1,40.0,42.0,,,,
VA_0483,Bennigsen,5,52.2424,9.6672,5000,10000,1.0000148,94.8,95.2,43.4,,,,
VA_0484,Benningen (Neckar),5,48.9450,9.2461,5000,10000,1.0000333,212.6,215.7,48.3,,,,
VA_0486,Bennungen,6,51.4653,11.1244,5000,10000,1.0000237,151.4,151.7,45.5,,,,
VA_0487,Benshausen,7,50.6582,10.6033,5000,10000,1.0000704,449.4,450.3,47.0,,,,
VA_0488,Bensheim,4,49.6821,8.6180,5000,10000,1.0000156,99.5,101.5,47.7,,,,
VA_0489,Bensheim-Auerbach,5,49.7031,8.6140,5000,10000,1.0000155,99.0,101.0,47.7,,,,
VA_0490,Bentwisch,6,54.1186,12.2126,5000,10000,1.0000031,20.0,20.1,38.3,,,,
VA_0491,Beratzhausen,5,49.0940,11.8094,5000,10000,1.0000702,447.8,452.7,46.2,,,,
VA_0493,Berbisdorf,-4,51.1872,13.7268,5000,10000,1.0000243,154.8,157.6,43.1,,,,
VA_0494,Berbisdorf Anbau,-4,51.1992,13.7288,5000,10000,1.0000230,146.9,149.7,43.1,,,,
VA_0495,Berchtesgaden Hbf,5,47.6279,13.0006,5000,10000,1.0000843,537.5,544.0,47.0,,,,
VA_0496,Berga (Elster),6,50.7482,12.1605,5000,10000,1.0000352,224.7,226.3,45.9,,,,
VA_0497,Berga-Kelbra,6,51.4533,11.0164,5000,10000,1.0000244,155.7,156.1,45.5,,,,
VA_0498,Bergen (Oberbay),6,47.8259,12.5945,5000,10000,1.0000906,577.7,585.4,45.6,,,,
VA_0499,Bergen auf Ruegen,3,54.4216,13.4198,5000,10000,1.0000041,26.4,27.3,36.3,0.5,1.1,-0.0,0.2
VA_0500,Bergenweiler,7,48.5770,10.2742,5000,10000,1.0000695,443.2,447.9,47.5,,,,
VA_0503,Bergfelde (b Berlin),4,52.6714,13.3217,5000,10000,1.0000077,49.3,52.5,39.1,,,,
VA_0504,Berghausen,7,51.0343,8.3510,5000,10000,1.0000646,412.6,411.0,48.3,,,,
VA_0506,Berghausen (Pfalz),6,49.2961,8.4069,5000,10000,1.0000172,109.6,112.7,47.5,,,,
VA_0507,Bergheim (Erft),6,50.9533,6.6467,5000,10000,1.0000108,68.9,69.3,46.0,,,,
VA_0512,Bergisch Gladbach,5,50.9923,7.1258,5000,10000,1.0000136,86.9,86.5,46.8,,,,
VA_0515,Bergsdorf,7,52.9385,13.2627,5000,10000,1.0000085,54.4,57.1,38.9,,,,
VA_0516,Bergtheim,6,49.9001,10.0772,5000,10000,1.0000423,269.8,271.5,47.8,,,,
VA_0517,Bergwitz,6,51.8053,12.5776,5000,10000,1.0000101,64.3,66.3,42.7,,,,
VA_0519,Beringen Bad Bf,0,47.6959,8.5760,5000,10000,1.0000692,441.6,446.8,48.3,,,,
VA_0520,Beringhausen,7,51.4093,8.7520,5000,10000,1.0000486,309.9,308.7,47.0,,,,
VA_0521,Beringstedt,7,54.1156,9.5392,5000,10000,1.0000040,25.3,24.2,39.6,,,,
VA_0522,Berka (Wipper),-1,51.3543,10.9313,5000,10000,1.0000285,182.2,182.7,45.7,,,,
VA_0523,Berkau,-1,52.6434,11.4884,5000,10000,1.0000053,33.6,35.2,41.1,,,,
VA_0524,Berkenbrueck,6,52.3584,14.1669,5000,10000,1.0000062,39.6,43.6,38.9,,,,
VA_0525,Berlin Anhalter Bahnhof,3,52.5044,13.3827,5000,10000,1.0000049,31.2,34.5,39.4,-0.7,1.2,0.0,0.2
VA_0526,Berlin Frankfurter Allee,3,52.5164,13.4758,5000,10000,1.0000059,37.7,41.2,39.2,-1.0,1.7,0.0,0.5
VA_0527,Berlin-Friedrichstrasse,2,52.5214,13.3887,5000,10000,1.0000048,30.4,33.8,39.3,0.6,0.8,0.1,0.2
VA_0528,Berlin-Gesundbrunnen,1,52.5504,13.3907,5000,10000,1.0000069,44.0,47.4,39.2,-4.7,5.9,0.0,0.8
VA_0529,Greifswalder Strasse,4,52.5414,13.4417,5000,10000,1.0000068,43.4,46.8,39.2,,,,
VA_0530,Berlin Ostbahnhof,1,52.5114,13.4367,5000,10000,1.0000050,31.7,35.1,39.3,-1.0,1.7,0.0,0.3
VA_0532,Berlin-Nordbahnhof,4,52.5334,13.3897,5000,10000,1.0000050,31.8,35.2,39.3,,,,
VA_0533,Berlin Zoologischer Garten,2,52.5084,13.3337,5000,10000,1.0000048,30.6,33.9,39.4,-0.6,1.0,-0.0,0.1
VA_0534,Berlin-Adlershof,4,52.4364,13.5428,5000,10000,1.0000051,32.8,36.3,39.3,,,,
VA_0535,Berlin-Blankenburg,4,52.5944,13.4477,5000,10000,1.0000074,47.1,50.5,39.0,,,,
VA_0536,Berlin-Buch,4,52.6374,13.4938,5000,10000,1.0000086,55.1,58.5,38.9,,,,
VA_0537,Berlin-Charlottenburg,3,52.5054,13.3037,5000,10000,1.0000049,31.4,34.7,39.5,-1.0,1.1,-0.1,0.3
VA_0538,Berlin-Friedrichshagen,4,52.4584,13.6268,5000,10000,1.0000052,33.2,36.8,39.2,,,,
VA_0539,Berlin-Frohnau,4,52.6344,13.2917,5000,10000,1.0000075,48.2,51.4,39.2,,,,
VA_0540,Berlin-Gruenau,4,52.4084,13.5838,5000,10000,1.0000054,34.4,38.0,39.4,,,,
VA_0541,Berlin-Grunewald,4,52.4894,13.2637,5000,10000,1.0000072,46.2,49.5,39.6,,,,
VA_0542,Berlin-Halensee,4,52.4974,13.2917,5000,10000,1.0000058,37.0,40.3,39.5,,,,
VA_0543,Berlin-Hermsdorf,4,52.6194,13.3097,5000,10000,1.0000063,40.3,43.5,39.2,,,,
VA_0544,Berlin-Hohenschoenhausen,3,52.5674,13.5148,5000,10000,1.0000083,52.8,56.2,39.0,-0.8,1.5,-0.1,0.3
VA_0545,Berlin-Karlshorst,4,52.4814,13.5308,5000,10000,1.0000052,33.4,36.9,39.2,,,,
VA_0546,Berlin-Karow,4,52.6164,13.4708,5000,10000,1.0000075,47.8,51.2,39.0,,,,
VA_0547,Berlin-Kaulsdorf,4,52.5134,13.5908,5000,10000,1.0000081,51.7,55.2,39.0,,,,
VA_0548,Berlin-Koepenick,4,52.4604,13.5818,5000,10000,1.0000050,31.6,35.2,39.2,,,,
VA_0549,Berlin-Lichtenberg,2,52.5114,13.4988,5000,10000,1.0000055,35.1,38.6,39.2,-1.3,1.7,-0.1,0.4
VA_0550,Berlin-Lichterfelde West,4,52.4444,13.2947,5000,10000,1.0000066,42.2,45.4,39.7,,,,
VA_0551,Berlin-Mahlsdorf,3,52.5134,13.6128,5000,10000,1.0000081,51.9,55.5,39.0,-0.7,1.2,-0.1,0.3
VA_0552,Berlin-Marienfelde,5,52.4254,13.3767,5000,10000,1.0000070,44.8,48.1,39.6,,,,
VA_0553,Berlin-Marzahn,4,52.5444,13.5428,5000,10000,1.0000079,50.3,53.8,39.0,,,,
VA_0554,Berlin-Neukoelln,3,52.4704,13.4447,5000,10000,1.0000052,33.5,36.9,39.4,-1.0,1.6,-0.2,0.3
VA_0555,Berlin-Pankow,5,52.5674,13.4127,5000,10000,1.0000072,46.2,49.5,39.2,,,,
VA_0556,Berlin-Rummelsburg,4,52.5024,13.4798,5000,10000,1.0000050,31.6,35.1,39.2,,,,
VA_0557,Berlin-Schlachtensee,4,52.4414,13.2167,5000,10000,1.0000068,43.1,46.2,39.8,,,,
VA_0558,Schoeneberg,4,52.4804,13.3537,5000,10000,1.0000061,39.1,42.5,39.5,,,,
VA_0559,Berlin-Schoeneweide Pbf,3,52.4564,13.5108,5000,10000,1.0000049,31.3,34.8,39.3,-0.8,1.0,-0.1,0.3
VA_0560,Berlin-Schoenholz,4,52.5724,13.3827,5000,10000,1.0000062,39.5,42.8,39.2,,,,
VA_0561,Berlin-Spandau,2,52.5364,13.1987,5000,10000,1.0000047,30.2,33.3,39.5,-0.8,0.9,-0.1,0.2
VA_0563,Berlin-Spindlersfeld,5,52.4484,13.5628,5000,10000,1.0000051,32.4,36.0,39.3,,,,
VA_0564,Berlin-Staaken,6,52.5394,13.1427,5000,10000,1.0000046,29.5,32.6,39.6,,,,
VA_0565,Berlin-Tempelhof,4,52.4724,13.3857,5000,10000,1.0000073,46.3,49.7,39.4,,,,
VA_0566,Berlin-Wannsee,2,52.4224,13.1817,5000,10000,1.0000059,37.9,41.0,39.9,1.7,2.5,0.1,0.5
VA_0567,Berlin-Wilhelmsruh,4,52.5824,13.3647,5000,10000,1.0000063,40.0,43.3,39.2,,,,
VA_0568,Berlin-Zehlendorf,4,52.4324,13.2607,5000,10000,1.0000061,38.9,42.1,39.8,,,,
